time,x,y,z
1747839588.770058,-0.017028024457430402,0.07412015694320423,0.11737774074160467
1747839588.8772829,-0.01668492894568968,0.07571268061839465,0.11819552312571835
1747839588.9757237,-0.005089506912919817,0.06628981558533925,0.133148923373688
1747839589.075507,-0.005030539540384682,0.0673311579784669,0.13378258057182013
1747839589.1728544,-0.008091809851232867,0.06846599544999066,0.13102029954439753
1747839589.2715573,-0.005581948123413227,0.06894555377411782,0.13781047454939355
1747839589.3719769,-0.015583255333733614,0.07694000557359965,0.1342916155046141
1747839589.4840434,-0.019630589589679948,0.07699748616238145,0.1407409095930261
1747839589.57433,-0.025733237712713353,0.08160683082746512,0.1406990509254229
1747839589.6704152,-0.030604340022235277,0.0806238353645608,0.16160866502779458
1747839589.7723925,-0.05567356152439895,0.10121588409338367,0.16454969773373085
1747839590.0731847,-0.09819136821470636,0.14295088269077694,0.2221109225551774
1747839590.1762798,-0.12615806302379107,0.15883906446917634,0.21844126727365365
1747839590.2725222,-0.14132970069145545,0.15664732657760028,0.2261074777485117
1747839590.3737273,-0.1481776799251383,0.15457413420887017,0.22621026167305758
1747839590.473523,-0.15056294626522992,0.15617148187884988,0.22334084581252
1747839590.5748255,-0.1406322465401338,0.15098084705853254,0.21938914529495368
1747839590.6761975,-0.13808529274216536,0.15042062094744613,0.21218382536592495
1747839590.7774935,-0.13385480096137298,0.148689415925068,0.20854150884800415
1747839590.8683343,-0.12542013130923269,0.14553659452306822,0.2014714840391334
1747839590.9654205,-0.12074086233938586,0.13690139124495992,0.2011091874523836
1747839591.0778737,-0.11609978374812191,0.13533445189334148,0.20531000299447155
1747839591.1756086,-0.10195268934291579,0.1322847203412707,0.21218675090884676
1747839591.2774918,-0.07877602708809162,0.1288190290913902,0.22137908289233021
1747839591.3745787,-0.042979504579503724,0.11890149872298167,0.23085390977431164
1747839591.4688892,-0.011840066714654762,0.10776756680307509,0.23701054608608907
1747839591.5714102,0.014275201841926821,0.09056377119828662,0.2422730354014977
1747839591.6759079,0.03301436908360905,0.09834428793274452,0.23074094850222682
1747839591.7732096,0.04947004798963134,0.09952021777260855,0.21100982995277573
1747839591.8765686,0.04657114465900469,0.09802205626879934,0.206459082430819
1747839591.9739058,0.045866101643805945,0.09836597349360288,0.20577115757830478
1747839592.0772345,0.03836759367527948,0.10058791450542065,0.21035276797920832
1747839592.1776483,0.029947024939203815,0.1003860349648733,0.2112677340838901
1747839592.2760253,0.008401940650863082,0.09459340495129798,0.21777172448131832
1747839592.3807452,-0.018565719893398502,0.10029143842974664,0.2176030450386378
1747839592.4714267,-0.04230420815093583,0.11187845430153287,0.2113025604006723
1747839592.5760012,-0.06598448310828664,0.11270342214757001,0.20603740170459472
1747839592.678042,-0.15218959718826836,0.15353031607375722,0.1467758626768898
1747839592.8765182,-0.16811703694233326,0.1242616254324832,0.15213681309367832
1747839592.9745195,-0.18883786185639329,0.10936879263661925,0.14032712023439087
1747839593.0743883,-0.18831138228106808,0.13383015296921807,0.0985119074970271
1747839593.1768725,-0.1887915679646493,0.13304838997686574,0.1009579866423157
1747839593.2757707,-0.1874651353171769,0.13103602367691836,0.10153319044550513
1747839593.3760092,-0.17761110284372983,0.13240954113186587,0.09918288693291588
1747839593.476687,-0.15133073433015287,0.12986898778054612,0.11110469289968505
1747839593.5738835,-0.11955071772962506,0.1259772339287898,0.11487769384508861
1747839593.6773071,-0.09176051216899228,0.13134202794908645,0.10702474703588882
1747839593.7745805,-0.08019438489564601,0.13947576236696246,0.08670434528197357
1747839593.879508,-0.06574542637204117,0.1384654212901708,0.07342178170176439
1747839593.9770021,-0.05260892190716815,0.10965839599986504,0.08697654846103231
1747839594.0734718,-0.05869179349556197,0.12000135207997814,0.0719783646522405
1747839594.1820145,-0.04871003375423111,0.10754387099392404,0.08993906297381915
1747839594.2784271,-0.04868017909778366,0.11060693974772629,0.08523609300191914
1747839594.3811846,-0.05216964924545742,0.1091410910794286,0.08372045913928816
1747839594.4806566,-0.05672292744578267,0.11569477936900285,0.0773481790781263
1747839594.5807316,-0.02851608667744171,0.07828881564797074,0.10031560287261365
1747839594.6807983,-0.019285227529892535,0.06658897783259815,0.09925390137201351
1747839594.774917,-0.012687870342037333,0.05192195146677847,0.09919203042195346
1747839594.8805354,-0.004701508068603755,0.045717437064526134,0.09841300972507194
1747839594.9758897,-0.014905269315599823,0.04995246581686025,0.08993916283479775
1747839595.0764923,-0.012313677939854217,0.05639217500350163,0.08188140118583853
1747839595.1795404,-0.01436736780118092,0.056387641373763175,0.08310679502243312
1747839595.2776227,-0.007606066383988308,0.05846524093331418,0.08039746401488645
1747839595.378068,-0.01466430400710389,0.06059939356952848,0.08332882685861909
1747839595.4732819,-0.03876733237827068,0.07424509751505898,0.07191607626371199
1747839595.5719588,-0.06131717601019049,0.08073733919853276,0.0736069584592155
1747839595.674024,-0.10193045993137051,0.09694743917469084,0.06839410937617607
