time,x,y,z
1747321692.2616415,0.22851500796136848,0.12107329955761506,0.21433336572423103
1747321692.3664377,0.22858367014387876,0.1202874811831593,0.21354620623964313
1747321692.466558,0.229704113001244,0.12028399122216035,0.21358911160774205
1747321692.5635202,0.2293481286802938,0.11991553738193238,0.21412721846097527
1747321692.6650527,0.22967266173379364,0.12026042635191643,0.21364382145631014
1747321692.764216,0.22966042422574462,0.11990398765383606,0.21338815982103693
1747321692.8630607,0.23040534595213674,0.12017256236647322,0.21452556690365404
1747321692.9613404,0.2298674640794664,0.1201477602027035,0.21309870858890956
1747321693.062831,0.22933951493264476,0.12003744208642125,0.21424456860761606
1747321693.1615765,0.2278693359210996,0.12038667259560693,0.2152947405751022
1747321693.263493,0.22718124176352866,0.11925245331674372,0.21599830112543877
1747321693.3645802,0.22664770859372857,0.11980185455489109,0.21501920908153008
1747321693.4706051,0.22687769842758465,0.12044129617672676,0.214991670362899
1747321693.5664158,0.2280815397484796,0.12050555095204071,0.21489361733387236
1747321693.6632898,0.22833841897460233,0.12074143418287629,0.21448139765320912
1747321693.7628756,0.22790433015184425,0.12031776740926352,0.21515800545628597
1747321693.8629751,0.2281775262485417,0.12053583587494629,0.21469344522778896
1747321693.9636571,0.22855893688700962,0.12073972541172522,0.21396467536188957
1747321694.0628402,0.2287852883899435,0.12064650737434636,0.21336134074305926
1747321694.1636448,0.23009412025600273,0.11935659577795918,0.21460217788953384
1747321694.263384,0.22840276730153802,0.12019364063204913,0.21389414551981478
1747321694.3637335,0.22850830039528025,0.12062739499522354,0.2139934310214897
1747321694.4620805,0.22838172867957657,0.12045248656253034,0.21414974425713387
1747321694.5626128,0.2284408673358227,0.12018201144637557,0.21379582983458678
1747321694.6621468,0.22909917980881972,0.12074613547711845,0.21537142743726953
1747321694.7628534,0.22939498148450693,0.12089490459387503,0.2147987705386193
1747321694.8667216,0.2293953211109307,0.12078178753836437,0.21470776554075297
1747321694.9644933,0.23099688301061555,0.11972918595322501,0.21545373603995224
1747321695.062117,0.23104403864997747,0.12036950122302864,0.21318997496256348
1747321695.1689768,0.23161169629562584,0.11884808550143713,0.21331421088172112
1747321695.2663074,0.23149047212709334,0.12047914871523782,0.21223408563166574
1747321695.3615808,0.2316077197713619,0.12009786268433695,0.21165599596458815
1747321695.4675226,0.2309858550111566,0.1195974640718873,0.21271025001949884
1747321695.5621665,0.2318989374027739,0.12006163355760495,0.21361072559287475
1747321695.6620097,0.23223080472988517,0.12007309941501867,0.2128442819004796
1747321695.7644866,0.23277488113809197,0.12006122375779472,0.21156328180716877
1747321695.8642979,0.23244501972779308,0.11950749986555179,0.21189258476831085
1747321695.9627848,0.23182422111143813,0.12019858063911018,0.21123034626875445
1747321696.0618432,0.2319559320677198,0.11884078418448299,0.21250389472651895
1747321696.160964,0.23239209281072326,0.11948452714082916,0.21199795634219817
1747321696.2641156,0.23157858220864264,0.11947787004486211,0.21122964520201196
1747321696.3608463,0.2314910819320754,0.11958742238675855,0.21152150539464795
1747321696.4682662,0.231238569284334,0.119182190500976,0.21445267423020942
1747321696.5650063,0.22978076083679655,0.11965880331373051,0.21291139271979057
1747321696.6633015,0.2301870551351351,0.12074632097864019,0.21282916545722982
1747321696.7618203,0.23103218360922545,0.1204048226702288,0.21324584967309634
1747321696.8640754,0.23223272579988535,0.11879826814839081,0.21448724037556605
1747321696.9598126,0.2312398314757413,0.12009348088046987,0.2125122717190092
1747321697.0603406,0.2303966041043492,0.11999693856840768,0.2117418055063553
1747321697.1592894,0.2319946805651763,0.1189568806401119,0.21250592523470208
1747321697.2613056,0.2316089058112782,0.11945532021815278,0.21114079410896852
1747321697.3625805,0.23255534101603836,0.11966294245410349,0.21175872537418736
1747321697.4646373,0.2318310131253406,0.11898679858385716,0.21291228252646863
1747321697.5696585,0.23153540801574896,0.11948835120067829,0.2113389038489862
1747321697.6613433,0.23201103374030457,0.11875608698511703,0.21230757348947088
1747321697.761937,0.231024300122308,0.1192256579576431,0.21232388542146344
1747321697.8646426,0.2297998212649882,0.11962844459469675,0.21284263651326074
1747321697.9609728,0.21813157845521075,0.12061964251432486,0.22225313575242028
1747321698.1643212,0.17095093069991457,0.1263527114648331,0.2465067785079977
1747321698.2686386,0.142261032265027,0.1324002961499523,0.25976756478095225
1747321698.3620412,0.10681635841506498,0.13806864965085086,0.2725272397364289
1747321698.4611397,0.06668716738190916,0.1442057194292248,0.2752951857683985
1747321698.5613499,0.029534256366119616,0.1448448702750465,0.2693869613330763
1747321698.6680462,-0.004664212008366642,0.14938757016766277,0.25968733530036214
1747321698.8677185,-0.07141463986455698,0.15461247894853225,0.21471197520494006
1747321699.66298,-0.05782742478921088,0.17797029550864943,0.2575335757173931
1747321699.8658192,0.044070704462975896,0.17395208379857546,0.30658277918607385
1747321699.9625914,0.1037180186414135,0.16124762746707122,0.3035817722882387
1747321700.0630603,0.16037755294988548,0.14451751523425888,0.28303957084023396
1747321700.2602959,0.2399733150736701,0.11569132329375985,0.2178968558401387
1747321700.3606791,0.2425868164201842,0.10840417137812114,0.19532078130023903
1747321700.461916,0.236062135695896,0.10122034668957663,0.18086260957018488
1747321700.6697347,0.23498554966257046,0.10001333763310742,0.17708770064366508
1747321700.761905,0.22667081483531348,0.10222210253635595,0.1743035853492934
1747321700.8606222,0.21717511181571858,0.11234138770417476,0.16726729860882117
1747321700.9622197,0.20464265296883577,0.11487908586076906,0.1666100335477645
1747321701.0611198,0.18150533047187,0.11941743039014391,0.16302646322369177
1747321701.161852,0.15314566694725235,0.12600863802437323,0.15197152313160026
1747321701.2622118,0.12026288875621438,0.13587238161392093,0.13811220628012316
1747321701.3638842,0.07496939012688542,0.1503414283717972,0.1249601188032523
1747321701.4701803,0.04358721370126917,0.1542773556351341,0.12417974153229971
1747321701.5610516,0.01749435400153654,0.1528871212352947,0.1307677131600437
1747321701.9606175,-0.07199479765865402,0.1028097137390412,0.16409824614848884
1747321702.0689712,-0.04809013890569769,0.06736266688216061,0.16521620844469367
1747321702.1639972,0.0008817699319078054,0.03854384535128563,0.15832785765805363
1747321702.2628074,0.07604203775865703,0.028037170780653625,0.16345174112060584
1747321702.3610182,0.13450554023734856,0.03968085508457611,0.16398585173983854
1747321702.460896,0.16952183843052743,0.057816487252428536,0.15522621221063432
1747321702.5620499,0.18964168089985045,0.08304817481701414,0.1389843506256333
1747321702.7607055,0.1710812619060979,0.1419131265763664,0.12007504973665106
1747321702.8639276,0.12873230714962808,0.16105159053963164,0.11175771089553804
1747321702.9629908,0.074115999121241,0.16415709263136802,0.10067426538135044
1747321703.062892,0.023886291851823116,0.1596823017871536,0.09993546501214173
1747321703.1616547,-0.00728858529170473,0.1503682483397098,0.11474517829314962
1747321703.2605462,-0.03417979922595937,0.11643159344172763,0.11322814688179084
1747321703.3612235,-0.04012313604751305,0.08421070890392039,0.1227350600907604
1747321703.4606278,-0.0036536306481559366,0.05637813084286186,0.13785932814071328
1747321703.5613003,0.012216490580893358,0.05236849772983798,0.13753493549323353
1747321703.6632886,0.050724911022868246,0.05240741950797269,0.14880859470300165
1747321703.7638218,0.07815624130051224,0.06229946480201265,0.15652931103752332
1747321703.8634071,0.11457833699479242,0.07314623916488945,0.1519921856490389
