time,x,y,z
1747321692.2620122,0.19005428786079592,0.1525296571738871,0.18407697066604214
1747321692.3640957,0.19131348383309932,0.152414048684893,0.1836640580648004
1747321692.466028,0.19320883655862303,0.1529584961411185,0.1828264204815347
1747321692.5637875,0.1931660817089647,0.1531671149881676,0.182997014048794
1747321692.6650493,0.19231939643230062,0.15264320931632325,0.18327874277990794
1747321692.7685373,0.19325607316302768,0.1528703127344197,0.18279490583864427
1747321692.8655093,0.19251601224582088,0.15242563579103247,0.18331244154668386
1747321692.9648616,0.19418814212529067,0.15308297511205182,0.1822887265473538
1747321693.0629005,0.1934847382796498,0.1532864788183746,0.18357223190690114
1747321693.1651585,0.19107014037442782,0.15254345302476774,0.1855062205091525
1747321693.2623084,0.18826465673667592,0.15128640884593658,0.18632914609299178
1747321693.3677962,0.1892195000575126,0.15134844407278758,0.18568840449612897
1747321693.4706626,0.19243612377722596,0.15232217892060929,0.18512540313736647
1747321693.5662932,0.19147391538856373,0.15187871115006474,0.18533505065412864
1747321693.6636841,0.19062643655894496,0.1515985226882417,0.18588449523222372
1747321693.7627275,0.19150610579843175,0.15206556774185986,0.18558596173638606
1747321693.8622339,0.18940901057484755,0.15119507381043418,0.1857830292211614
1747321693.963792,0.1866125376058716,0.14999390419877007,0.18668012708798662
1747321694.0635529,0.19224434244052213,0.15132778709791317,0.1837616342144141
1747321694.163905,0.1902405492374093,0.15057058043347515,0.18421353104103025
1747321694.267845,0.19227155385977784,0.15162511624012487,0.1841274660948876
1747321694.364551,0.19397538646456775,0.15232246215698103,0.18319188608732076
1747321694.4634542,0.19013983827990932,0.1512411017793483,0.1848129307743453
1747321694.563119,0.1912658826134152,0.1514364051058753,0.1845576117055948
1747321694.6633613,0.19116767549355312,0.1514900159097064,0.1844800434493104
1747321694.763396,0.1926214977360825,0.15185007200451184,0.1848627029054718
1747321694.8666859,0.19317527465461026,0.15216347654310147,0.18394095090758772
1747321694.9643552,0.19220137921769775,0.15170933624706806,0.18412268011443686
1747321695.0620418,0.19408741651836514,0.1520953967839646,0.18309737476041082
1747321695.168618,0.1940222317583521,0.15207595005473912,0.1829851899655598
1747321695.266314,0.19893043394268195,0.1535233342455164,0.1812228135877792
1747321695.362765,0.19667040727258722,0.15274751797252384,0.18129763698774468
1747321695.4674,0.19406455805685058,0.15167393874695256,0.18260068769649715
1747321695.5676343,0.1952640419836077,0.15196698646420764,0.1825554063141047
1747321695.6621406,0.19684780423937798,0.1527471064150544,0.18154411373203297
1747321695.7637687,0.1956207843818677,0.15242051968653147,0.18151407243281523
1747321695.864861,0.19459498168350653,0.15192001552240303,0.18157228755291713
1747321695.963057,0.1964147568780038,0.15254551813778738,0.18071897400027995
1747321696.0630128,0.1994659178216932,0.15372977217256023,0.18015773543866068
1747321696.1598878,0.19554761190166914,0.15230755122408213,0.1812876143851367
1747321696.2640672,0.1972332627905985,0.15282642996548995,0.18012987647139606
1747321696.3613143,0.1945574398933667,0.1523483031732472,0.18199243254450004
1747321696.4682248,0.19475561005958753,0.15333979917513585,0.18336190041152411
1747321696.565151,0.1938563833121733,0.15287929491692154,0.18364042501222086
1747321696.6692696,0.1938464280296237,0.15277027123753578,0.18350631430810346
1747321696.761682,0.18987877973350564,0.15146506153053502,0.18469657387791796
1747321696.8608284,0.193613818752861,0.15290351565582055,0.18332949870366658
1747321696.959819,0.19635121098076852,0.1538178969843213,0.18203395598598715
1747321697.0605543,0.1938186586066281,0.15231932872748255,0.18297026993095852
1747321697.1592934,0.19382365980642202,0.15199171488231827,0.1826158728750256
1747321697.2608829,0.19542080591728828,0.1523497468143537,0.18115764646059163
1747321697.362693,0.19633454727779953,0.1530939969800233,0.18121229787919282
1747321697.4649336,0.19751922330560934,0.15335281452487287,0.18110852697637117
1747321697.5698164,0.19453385038413257,0.15199463522408135,0.1815695004544744
1747321697.6608703,0.19465797491861242,0.15210765443465868,0.1818669380466857
1747321697.7618,0.19373154582167373,0.15203941402484256,0.18254026548944183
1747321697.8647826,0.1873456437343985,0.15048759497480052,0.1862069728753754
1747321697.960963,0.18257674606817603,0.15209942692682726,0.19153757649204498
1747321698.0676377,0.16963077721491382,0.15429154095033654,0.20039322876199825
1747321698.1642046,0.14582769174138133,0.15661228094217167,0.21262177153683345
1747321698.2648008,0.11829728443359494,0.15898595655546283,0.22379670461058737
1747321698.3653367,0.08365137694289715,0.16121593927498618,0.23102319134711485
1747321698.4619527,0.053990988568031584,0.16654321850087522,0.23026191594128487
1747321698.5617218,0.022494802416057613,0.16976159370837016,0.22665742342229356
1747321698.667996,-0.009041790350043932,0.17315507647244405,0.21503708750352862
1747321698.760517,-0.03726689789680204,0.1752222063717222,0.20248694939307935
1747321698.8629746,-0.06356219442923944,0.1703674442096004,0.18091175486379524
1747321699.162185,-0.13517533251996394,0.15564716964003095,0.17301572402402668
1747321699.365812,-0.14442099603528885,0.1546306212624884,0.1895976279818465
1747321699.5607502,-0.07303002964248984,0.18811719993295364,0.18527269409956182
1747321699.7816691,-0.002463890212210884,0.2032504472276635,0.23904490459059802
1747321699.8649354,0.04550017164296599,0.19791605530591508,0.2489709557001174
1747321699.9629767,0.09344182989939542,0.1878497410711336,0.24957007231302455
1747321700.0635948,0.13710535126850137,0.170041699694726,0.23363687242521258
1747321700.1651425,0.175151667622924,0.15402102540932955,0.20574159072790973
1747321700.260046,0.20364289837028737,0.1462738886743538,0.17774810316937747
1747321700.3607125,0.20211678189375265,0.14170997043826034,0.16447520369264187
1747321700.4619927,0.19584560690004293,0.13701538604421892,0.15464423460654708
1747321700.5701597,0.19450644938266137,0.1359301908578049,0.1515831998575506
1747321700.6699255,0.19481500845102384,0.13575576660131594,0.15182031362933496
1747321700.760449,0.19404750754117617,0.13681632204982136,0.15192177206640395
1747321700.860643,0.1970799447124077,0.1413717408038685,0.15301471506491232
1747321700.960383,0.18795636887556955,0.1453765024591448,0.16307589879394033
1747321701.0609832,0.1674958576703991,0.1489873730035025,0.16711288001522365
1747321701.1623054,0.139855044545024,0.1513234986026225,0.16382538415877962
1747321701.2639837,0.11001830251963068,0.15896416647953393,0.1551795250256538
1747321701.3637774,0.07195886861372852,0.16570648096455654,0.15040243021728983
1747321701.4702575,0.041831432906711985,0.16675995007439567,0.154468040883684
1747321701.5618684,0.016766666377416695,0.1644508957909795,0.15779541871784636
1747321701.6571658,-0.013329768909682238,0.1575793571005511,0.16335378342536566
1747321701.756475,-0.04548144414690097,0.14380754519915245,0.17066936385542858
1747321701.8651059,-0.06826931603915559,0.1300857746866591,0.17476887985864262
1747321701.9610424,-0.06907793506280918,0.10399004654065508,0.17747053094677004
1747321702.0692518,-0.040070299750638194,0.08876670815105966,0.16844598300382863
1747321702.162574,0.012437092407672823,0.07260110727336294,0.15644387427277373
1747321702.2625828,0.06954325861531152,0.0653559349528623,0.14641502249634875
1747321702.3606565,0.11560966043405763,0.0768396791913794,0.1477917951831006
1747321702.4599066,0.14043838651218454,0.09569620628261544,0.14404410352793984
1747321702.5607743,0.16104098411266188,0.12303792001255076,0.13154378006838469
1747321702.6600082,0.16276480236922208,0.15179990918782288,0.12082777115895815
1747321702.7608376,0.1484242821869451,0.1767152943387318,0.11204258602905792
1747321702.8628275,0.11131809793021707,0.19456455014732926,0.10453787070550408
1747321702.9629614,0.06735418685360739,0.20097568656068998,0.09525308170118452
1747321703.0627038,0.020853986181234296,0.188962801360065,0.09880341947365101
1747321703.1599793,-0.013152640361176193,0.1657099013889099,0.10530836813484351
1747321703.2593672,-0.03228358597327741,0.1393556762357238,0.11075536431455862
1747321703.3600807,-0.0374494143931004,0.11063345173131256,0.1187622250396817
1747321703.4601173,-0.019163901432823705,0.09237460861071764,0.12203736597825188
1747321703.5590684,0.012480542486360324,0.0864249075128849,0.12691200391504226
