time,x,y,z
1747322971.6684287,0.15500376218319684,0.23517379713800202,0.15994397955874445
1747322971.761158,0.1555831074015634,0.23612121315610984,0.16122264728747993
1747322971.8615742,0.15627587068917387,0.23529485235271086,0.1611997032695205
1747322971.961517,0.1565000518249124,0.23634461433655313,0.16032621688193927
1747322972.0616624,0.15687594588394077,0.23510386521123128,0.15984143682309304
1747322972.1615953,0.1578468113268543,0.23523655889416617,0.15865465472847784
1747322972.2770765,0.15733376958178824,0.23547187825125343,0.15704916356595616
1747322972.3618667,0.1620879604396383,0.23339298272184517,0.150856399002066
1747322972.4651618,0.15863952672719878,0.2313794683470397,0.13688531855654756
1747322972.5723217,0.16029048336649482,0.22151903135126993,0.1264435895755504
1747322972.6613019,0.1536068687333833,0.2289945873892998,0.08345602128059754
1747322972.7614124,0.14224587869044786,0.24294674684351525,0.0448811019430293
1747322972.8623526,0.14597928848403158,0.23107313688266207,0.035429982580795494
1747322972.961813,0.1475720046528866,0.22487826861022003,0.03346591262436621
1747322973.0619295,0.14611471018562217,0.2280111653422724,0.028215103453028523
1747322973.1615746,0.1428898673833533,0.23550758760392115,0.026868777385292197
1747322973.262104,0.1300510776165431,0.22915221089606191,0.03203483619891678
1747322973.3613262,0.10529848952114956,0.21111125960924026,0.04340665335769278
1747322973.4617977,0.08539340470780288,0.1823917632367445,0.05514624999824319
1747322973.5613317,0.07018469328987997,0.17109150711119858,0.04970311701037178
1747322973.6743352,0.06638949505219932,0.16390311971277827,0.04787397284418832
1747322973.7618306,0.06736194925721878,0.1552778910307313,0.047163512262041074
1747322973.8615477,0.06498139201119107,0.15207540766334526,0.046420947499204945
1747322973.9615657,0.05884681861785496,0.1524745867887463,0.039163291739227835
1747322974.0612311,0.06350983567121582,0.14436712868566076,0.03983474425824346
1747322974.1680212,0.06241342764836738,0.14517436486617796,0.037502337268263464
1747322974.2687793,0.057722609702208216,0.14661664937754587,0.033346734695738844
1747322974.3733912,0.05414903938490101,0.1441532978919779,0.03612706171381236
1747322974.4710007,0.05107089265105241,0.13911813255183192,0.03812453799049259
1747322974.5721714,0.01897440918404647,0.13971750558844898,0.062386335060794884
1747322974.6727052,-0.01402805523371825,0.14903060472551322,0.07573337513882339
1747322974.8717465,-0.04942879505567577,0.1767002888643896,0.055619573519222476
1747322974.9716754,-0.04699945605160555,0.1811001752147412,0.0502331100396578
1747322975.0633457,-0.03439917544061544,0.1768914770688943,0.04764144986531915
1747322975.1616282,-0.03289128017513271,0.175489277063406,0.05384366571604249
1747322975.261943,-0.028852630264291856,0.16894674117953762,0.06784939053530109
1747322975.3620849,-0.007873378451613067,0.15071086617580381,0.0906501614147614
1747322975.4617875,0.03109069318967167,0.1306416406175795,0.10216617793605837
1747322975.5638983,0.05785826697617036,0.1293950150984723,0.0933982264429904
1747322975.6636555,0.06170952811306685,0.1365161683421655,0.08326176007265684
1747322975.7614837,0.06129775513826574,0.1360205025209364,0.07982820045244193
1747322975.8635442,0.061386366821712834,0.14033151348487782,0.06903713945402351
1747322975.9622629,0.061468624129619676,0.14096363057272787,0.061562951523037646
1747322976.0621314,0.0638925280279069,0.14063626114501349,0.06002431082652021
1747322976.1707404,0.06826715087885826,0.1402077874678656,0.05525945735624366
1747322976.2718372,0.06716239325128232,0.1417764344032566,0.05468209831480064
1747322976.36139,0.0715153784999294,0.1412502882734727,0.05558996760919893
1747322976.4676697,0.05118624745594996,0.14284461700099726,0.04647509885390022
1747322976.563329,0.0780991806137703,0.11420034968090564,0.07445724683979138
1747322976.66681,0.12276518212574994,0.11028457794340091,0.07021324566637988
1747322976.7709265,0.2224108666206132,0.10147901372114815,0.06711501696089955
1747322976.872997,0.2793756217886699,0.09523799735029059,0.067983921137454
1747322977.463672,0.2560109869802862,0.1279518859216176,0.0321415743334349
1747322977.6744845,0.14152615667863938,0.11410227147551782,0.09118888596591967
1747322977.7707198,0.08946190918985841,0.13075822940636284,0.0919730659628622
1747322977.8659542,0.07194399772414689,0.12829386410133642,0.09856903367814923
1747322977.9617386,0.05847314790484831,0.12832575535751833,0.09587041880866637
1747322978.0615058,0.05139092548937163,0.13341022152408288,0.09492630434184757
1747322978.1733837,0.04988788659279281,0.13732370538144023,0.0886005863031476
1747322978.2697563,0.04534197772456411,0.1365126733503771,0.08492890128603581
1747322978.36204,0.04311546062670113,0.13865669885383014,0.08152747325044302
1747322978.4622183,0.04362044831431949,0.13821492252837142,0.07680985650294891
1747322978.5673635,0.04726423375908789,0.13874887949351078,0.07536937432920732
1747322978.6622996,0.048449808868395894,0.13897502299320885,0.07406682745467963
1747322978.7661483,0.04518742380374341,0.14162435818066488,0.07341197145353645
1747322978.8626268,0.04481149452283184,0.1445753367973941,0.07487923046508338
1747322978.961933,0.043723771686965285,0.14347141971583915,0.07695429165390139
1747322979.0619428,0.040623824927256746,0.14357053305166484,0.07607718260447466
1747322979.1620977,0.03688582560554354,0.14212102124759846,0.07556697730034667
1747322979.266113,0.03391343247739004,0.14740558033927664,0.06877166918433064
1747322979.3633454,0.03688222408554337,0.14498598162784987,0.06453994754204118
1747322979.4624877,0.038182299429383004,0.14525005094591298,0.06607983488938346
1747322979.5631297,0.03836791959763958,0.14755013139092849,0.06226409329620519
1747322979.6645727,0.036607300090398864,0.14758514706514336,0.06211563950815813
1747322979.7670674,0.036709211090771965,0.14537038441556732,0.06568521418993767
1747322979.8625464,0.0385826541963466,0.14468146146763083,0.0670956669880251
1747322979.9650764,0.0377830277421074,0.14592183987462481,0.0682300971119501
1747322980.0627804,0.03914334236044764,0.14775668167883538,0.06447778205319232
